review_id,review_comment_message,text_sentiment,review_score,predictions,geolocation_lat,geolocation_lng,geolocation_state,review_creation_date
2e236dc962faebc61a1b76ac8695b945,"Produto de boa qualidade e chegou mais rápido que o esperado, super recomendo.",produto bom qualidade chegar mais rapido esperar super recomer,4,1,-22.131826190859822,-51.450761316949546,SP,2018-08-25
213a03026b3b7e78ffe237afcda17390,Gostei bastante do peso da faca uma faca leve... vou testar ainda mas pelo visto vai cumprir o que necessito...,gostar bastante peso faca faca levar testar ainda ver cumprir necessito,5,1,-23.58067325143878,-46.591568341608856,SP,2018-08-04
05e37dc0759746a88e9749b452dc3780,Chegou antes do previsto ,chegar antes prever,5,1,-22.779754253242903,-47.295758177052605,SP,2018-08-01
24e88b5f641a6a3219ce7a730509d570,Excelente,excelente,5,1,-22.293283651682124,-48.565581778521526,SP,2018-08-28
a37cda2654cbb0fa557f1731f8b1ad8e,Tudo perfeito,perfeito,5,1,-23.548007803126943,-46.8485750585056,SP,2018-08-29
46bbfd645772dfa7bc83035076a4e95e,"
Comprei um produto que está com defeito e não consigo trocar da erro no site.",comprar produto defeito nao consigo trocar erro site,1,0,-23.55156260866176,-46.64021297307979,SP,2018-08-17
d765064065d3c324c90f7e24ed6e0d12,Comprei 2 itens...uma rede de dormir e mesa com 2 cadeiras infantis .Só recebi a rede.,comprar itensum rede dormir meso cadeira infantil recebi rede,1,1,-21.442124375537592,-50.07351408965658,SP,2018-08-19
0dd8142ea45149b70cebeb65024b6b0e,"Entrega do produto feita bem antes data, tamanho certo e itens que constavam no kit. Muito melhor que o esperado.",entregar produto fazer bem antes datar tamanho certo item constar kit muito bom esperar,5,1,-24.9409988170985,-53.4931867821282,PR,2018-08-18
462cf9c6e48e996f484c0b8f48b18d48,gostei muito do produto.,gostar muito produto,5,1,-23.539494799586286,-46.63284391414975,SP,2018-08-21
5b14c151dac1c3e27a55c5c512a684b0,"Recebi o pingente com defeito, quebrado.",recebi pingente defeito quebrar,1,0,-23.532734734664448,-46.654324449073776,SP,2018-08-25
47ca32a260e79e7488c1c51233304230,"Produto entregue dentro do prazo, fornecedor confiável",produto entregar dentro prazo fornecedor confiavel,5,1,-8.138173275583135,-34.9322264583223,PE,2018-08-21
86795b162df60a67317578b6cf1b63b4,chegou no prazo produto bom,chegar prazo produto bom,5,1,-21.7664768468313,-48.83154737836604,SP,2018-08-29
fe333b513e02525836c6a966228b9c7f,Pena que foram só seis garrafas...,pena so garrafa,5,1,-22.181007751312865,-49.963543554532905,SP,2018-08-15
d506006e5b86e5f81f2b1a9126255eb9,Esse veio correto. O primeiro não ,vir correto primeiro nao,3,0,-21.17121748495008,-47.81941847157649,SP,2018-08-25
fddea14d3a1ca086646c1c6b8e2eb874,a entrega foi rapida,entregar rapido,3,1,-23.406238298215783,-46.84102497498486,SP,2018-08-18
507a0b5826e993f6a7a44f7e62c3dead,"Produto simplicidade,e funcional...",produto simplicidadee funcional,3,1,-22.607003040200272,-46.91414970477579,SP,2018-08-28
5254fbb5db3f66e0ecea1a3f99e77375,MANTER O PADRÃO PARA FIGURAR ENTRE AS MELHORES LOJAS.,manter padrao figurar bom loja,5,1,-23.573782561198005,-46.62058066708981,SP,2018-08-10
8b139b81d3a0fe49900b8b3841ac61ff,"ótimo produto, superou minhas expectativas.",otimo produto superar expectativa,5,1,-23.52833381848348,-46.61941011172019,SP,2018-08-24
96bedac1160a2d0cbc6461f0e09a653a,Excelente!!!,excelente,5,1,-23.49517247515727,-46.50119464071786,SP,2018-08-31
3da8368232e5ea0380b662d8c835fe39,"Recebi o carregador, mas ele veio com defeito. Não está carregando o celular. Como realizo a troca?",recebi carregador vir defeito nao carregar celular como realizo troca,1,0,-23.59539756425642,-46.55163738273989,SP,2018-08-11
ae4138823ad18ebb66d629235728f175,Comprei dia 19/08/18 com previsão de chegada dia 24/08/18. Até à data presente ( 01/09/18 ) não recebi o produto.,comprar dia previsao chegada dia ate data presente nao recebi produto,2,1,-22.75967282783305,-47.364736674563375,SP,2018-08-26
8fec8e6087ea94da0e0c945a92c8ae32,Muito bom entrega antes do prazo e as melhores opções do mercado! ,muito bom entregar antes prazo bom opcoes mercado,5,1,-23.71688471949829,-46.54199108267673,SP,2018-08-09
1fa92f563bfc0538213e174771882c26,"Produto chega antes do prazo, tudo certinho!",produto chegar antes prazo certinho,5,1,-23.425946339725343,-46.42940633972533,SP,2018-08-07
ea4b9abf93706b56dc0e7f882951c233,Produto conforme pedido.,produto pedir,5,0,-23.651114842510157,-46.75521082321932,SP,2018-08-10
d713665425af0b92768a22b383c0e4e8,"Chegou bem rápido e parece ser bom, só vou descobrir com o uso, a capa para o sofá de 3 lugares veio um pouco menor a largura veio 1,46, mas a de 2 lugares veio no tamanho certo.",chegar bem rapido parecer bom so descobrir uso capa sofa lugar vir pouco pequeno largura vir lugar vir tamanho certo,3,0,-21.7664768468313,-48.83154737836604,SP,2018-08-29
e1231edcac2870baf6c501c2f0919ef1,Produto excelente e entrega muito antes do previsto!,produto excelente entregar muito antes prever,5,1,-21.915727706969644,-47.62033250569028,SP,2018-08-07
0153726cf98dfa0f5c0994878e787db3,..,,4,1,-23.59798552039933,-46.55547278711988,SP,2018-08-30
c76c658bbc1330d15681c906487f11a4,Ñ recebi o produto.,n recebi produto,1,0,-22.15937587770692,-46.04402732344177,MG,2018-08-24
fcaed0146af21af35019018c3e68d971,"ótimo atendimento, prazo de entrega perfeito. Recomendo",otimo atendimento prazo entregar perfeito recomer,5,1,-8.138173275583135,-34.9322264583223,PE,2018-08-10
ff3780db09611873139bb54ae240e865,"Ameiii o produto, já tinha tido outra antes!!",ameiii produto ter antes,5,1,-21.301705697260985,-50.33198634467411,SP,2018-08-10
7b8c98bda6c93a403c64301ecd6b0ab6,Otimo nao tive problemas nota 9,otimo nao ter problema nota,4,1,-23.68640097530149,-46.79388410713256,SP,2018-08-11
ab91fd6410f6549f922af17e380f034f,Produto chegou até antes do prazo Recomendo a compra.,produto chegar ate antes prazo recomendar compra,5,1,-36.6053744107061,-64.28394645581311,RS,2018-08-07
a0be385e0ba2a87876aa93671c80a1ef,Parabéns. Estou muito satisfeita,parabens muito satisfeito,5,1,-27.29179483303176,-48.92815174969478,SC,2018-08-15
25c24a4f1e8f164338530c178b5a2f51,A entrega pra São Paulo aconteceu muito antes do prazo estimado.,entregar acontecer muito antes prazo estimar,5,1,-27.14294161449014,-48.50728684609616,SC,2018-07-31
99241a08577e342829a289969ecd759a,"Produto perfeito
Chegou bem antes do prazo
Superou minhas expectativas.
Estão de parabéns.",produto perfeito chegar bem antes prazo superar expectativa estao,5,1,-22.906162445467107,-43.56901475728546,RJ,2018-08-01
356069a1b058890bc0a362033a8a1a65,"Apesar de falar que o cooler era compativel com o meu purificador na descricao do anuncio, NAO É.

Tive que devolver. Ou seja, esperei a toa.",apesar falar cooler compativel purificador descricao anuncio nao devolver esperar toa,1,0,-24.026786758814687,-46.49304889148245,SP,2018-08-24
40a4d4045526e09c6e0aef59bb9d8321,"Vou ver se o produto ,for o que prometem",ver produto prometer,4,1,-2.546079233971952,-44.3089863702464,MA,2018-08-29
0092dd245e39e68edf00d255a14a4e76,O produto é muito bom,produto muito bom,5,1,-23.57241932843741,-46.81653106742156,SP,2018-08-09
4dbc2eb4d867bf794e05e22363d906dc,disket veio quebrado preciso manual instalacao,disket vir quebrar preciso manual instalacao,3,0,-23.112774381969185,-46.5488845105504,SP,2018-08-04
b7f318f65274259caaf47fcff53c8b54,Foi um presente de casamento o casal adorou. ,presente casamento casal adorar,5,0,-21.7664768468313,-48.83154737836604,SP,2018-08-09
6c883909cf53725a13caf477a70f00a4,"Amei a mesinha, que pena que me confundir na cor, comprei achando que seria branca, mas é nude. mas tudo bem, muito bonita, vale a pena",amar mesinha pena confundir cor comprar achar branco nude bem muito bonito valer pena,5,1,-22.42880507067007,-46.569550269431765,MG,2018-08-16
90c70b90103b97e4c803851a2b91e0f6,"Chegou rápido, igual a foto, mas a chave não serve para o modelo GM Agile como disse na descrição. O comando do controle remoto da chave original não cabe dentro da caixa do canivete. Pedi a devolução",chegar rapido igual fotor chave nao servir modelo dizer descricao comando controle remoto chave original nao caber dentro Caixa canivete pedir devolucao,3,1,-23.93360892117263,-46.34716271579432,SP,2018-08-24
16a1a92194df29f6b8fcf795203cf321,"Recebi meu pedido incompleto, embora a nota contasse os 2 produtos conforme a compra e pagamento, dentro da caixa só havia 1 dos produtos comprados. Vale salientar que a embalagem não estava violada.",recebi pedir incompleto nota contar produto comprar pagamento dentro caixa haver produto comprar valer salientar embalagem nao violar,1,0,-23.651114842510157,-46.75521082321932,SP,2018-07-31
d067be6418df2bd478433c2fc7a7fd25,"Só recebi um dos dois produtos, mas até agora tudo ocorreu bem",recebi produto ate agora ocorrer bem,4,1,-29.6881809883103,-51.0915608374261,RS,2018-08-08
8c58dbef29f1569b4adf51f78b064bc9,"No momento ainda estou aguardando o produto .Ja mandei dois emails e não obtive resposta .Falta de consideração com o cliente .Estou triste porque sou cliente antigo da lannister , ja o parceiro.....",momento ainda aguardar produto mandei email nao obtive resposta falto consideracaor cliente triste cliente antigo ja parceiro,1,0,-23.651114842510157,-46.75521082321932,SP,2018-08-12
034b380b1f9d6b1a24b4e56c47ccfc29,ótima,otimo,5,1,-20.656390614345373,-43.80405126006627,MG,2018-08-04
3faa028da4f811cc6d17903f3e8478ce,Nota 10 ,nota,5,1,-21.36235769739203,-48.232975701561735,SP,2018-08-16
73f6307b0038f9713c7df88a2d91cd34,"Achei que o tamanho dela grande mas é média devia deixar isso mais explícito.
",achar tamanho grande media dever deixar mais explicito,4,1,-22.837704326139622,-42.09941559909131,RJ,2018-08-09
56cc8909494bd4658d0e2639c8c6f87b,"produto melhor do que eu imagina perfeito, otimo acabamento, super recomendo... a entrega entao foi muito rapida chegou muito antes do que o previsto..",produto bom imaginar perfeito otimo acabamento super recomendir entregar muito rapido chegar muito antes prever,5,1,-22.9294881423121,-47.56826980444118,SP,2018-07-31
ceab01616b4ec92785f20ff7209733dc,"Conforme vários comentários anteriores, o produto foi impresso em uma espécie de madeira de 2 mm, mas a imagem é viva e muito linda, vale a pena ter uma dessa na minha opinião, estou satisfeito.",comentario anterior produto impresso especie madeira mm imagem vivo muito lindo valer pena ter opiniao satisfeito,5,1,-23.194155763010308,-47.26601382366275,SP,2018-08-17
4b4c9c7cb84d85d4b61963922ebe75bd,Recomendaria sim,recomendar sim,4,1,-23.444148887039063,-46.50655197737896,SP,2018-08-25
8ac6a60165af01dfc25d27397956089d,SHOW!,show,5,1,-19.81011863229108,-43.98472732006267,MG,2018-08-08
2a25c38552c16ae4e9994392f51f07de,Ótimo produto! Recomendo,otimo produto recomendar,5,1,-23.55487039661836,-46.5943762934965,SP,2018-08-25
c4a3ca0a88cfb727383e7a8664c8ad4a,Entrega muito rápida,entregar muito rapido,5,1,-22.599254430886607,-47.37980963550319,SP,2018-08-29
96271efbb415da6e095d9d0efef4f36a,"ME INFORMARAM QUE EU RECEBERIA EM CASA O MATERIAL E NÃO PELO CORREIO, QUANDO EU FIZ A COMPRA , ALEM DISSO A AGENCIA FICA PROXIMA A MINHA RESIDENCIA , ENTAO NÃO CUSTAVA ENTREGAR EM MINHA RESIDENCIA.",informar receber casa material nao correio quando fiz compra alem agencia ficar proximo residencia Entao nao custar entregar residencia,3,0,-25.45005712155927,-49.2606739118818,PR,2018-08-17
6b18714d607e24ae45f26d0359584999,Tudo perfeito! Entrega duas semanas antes do prazo final.,perfeito entregar semana antes prazo final,5,1,-25.43548786011886,-49.270213781291496,PR,2018-08-08
ef24da08194c5d94e8ba55a76a0a79d7,muito boa loja ,muito bom loja,4,1,-12.895112589380958,-38.33895999999978,BA,2018-08-17
378b4c91b5d825b2b05df4323bbd20e9,"Paguei por um frete onde os prazos não foram seguidos,nas informações de rastreio aparecia apenas a ocorrência de um imprevisto,a falta de informações demonstra o descaso da empresa com o cliente.",paguar frete prazo nao seguidosno informacoes rastreio aparecer apenas ocorrencia faltar informacoes demonstrar descaso empresa cliente,1,0,-23.59539756425642,-46.55163738273989,SP,2018-08-15
4a9a0ce68b704ee1c392db8911625e33,competência comprovada,competencia comprovar,5,1,-23.59272363197529,-46.6315844403312,SP,2018-08-09
4f30d24f29f4df495b459926c1191405,Merda de loja não entregou meu pedido,merda loja nao entregar pedir,1,0,-22.829193849010363,-43.408286706907525,RJ,2018-08-23
006c4a3214f327318cf1553162ae0820,Se eu não fosse tão fanático pediria meu dinheiro de volta..Cores fracas e apagadas..a imagem ficou boa..mas as cores são fracas e apagadas...,nao fanatico pedir dinheiro voltacor fraco apagadasa imagem ficar cor fraco apagar,2,1,-24.966371460470743,-53.46488320191585,PR,2018-08-04
ee5c32082c60989722a2357c1d2812b6,Produto de excelente qualidade.,produto excelente qualidade,5,1,-23.468440512490595,-46.72068807496815,SP,2018-08-15
02d40b52a746c7d3fdeb703d1a56e072,Comprei mas nao veio entrega ainda queria dabe onde esta o produto,comprar nao vir entregar ainda querer dabe produto,1,0,-22.872417407209937,-48.43285474838039,SP,2018-08-22
d47b892283ee100543f0339aa7517209,otimo,otimar,5,1,-23.51937483109403,-46.19269037743349,SP,2018-08-02
d2f0647b637d40c737dbbf555f58b510,tudo ok,ok,5,1,-23.57241932843741,-46.81653106742156,SP,2018-08-04
e9b96935a6a2cdfbb0d73d58f147893b,entregue no prazo,entregar prazo,4,1,-22.89834913791924,-43.28603771175494,RJ,2018-08-24
208c562073a7fba0e6d10e8296cf3b1d,A EMPRESA NÃO ENTREGOU MEU PRODUTO. ESPEROU PASSAR 20 DIAS PARA AVISAR QUE NÃO TINHA PEÇAS DISPONÍVEIS PARA VENDA. TENHO MAIS DE UMA SEMANA AGUARDANDO ESTORNAREM A COMPRA NO CARTÃO. ,empresa nao entregar produto esperar passar dia avisar nao ter peca disponiveis venda ter mais semana aguardar estornar compra Cartao,1,0,-23.69289565500035,-46.68021046531817,SP,2018-08-24
c9ef8475a36541fe723aa294d4a9d78f,Ótima ,otimo,5,1,-22.577927804605014,-44.95825089647411,SP,2018-08-26
06489e11112e22a9af411dd86f6aac9e,"Recebi meu produto sem do jeito que fiz meu pedido ,fora que veio antes do prazo,gostei demais recomendado o site.",recebi produto jeito fiz pedir fora vir antes prazogostei demais recomendar site,4,1,-21.116471333054424,-47.79073400291418,SP,2018-08-09
b01c713ffbe4f0c260a93d8380d953c0,Produto atende as expectativas de uso. Entrega super rápida.,produto atender expectativa uso entregar super rapido,3,1,-23.54138387625104,-46.6140494458142,SP,2018-08-31
bdda3080dbe9735256cdde6a05d53ae3,"Todo correto, exceto o produto que é de péssima qualidade.",correto produto pessimo qualidade,1,0,-23.485253731057767,-46.73312974854289,SP,2018-08-16
50b767ded6be09112211d654d854780a,"comprei tres relogios,vieram 2,o mais caro de 181.40 ainda nao veio,paguei no boleto dia 9/8,estou na espera",comprar relogiosvieram mais caro ainda nao veiopaguei boleto dia esperar,3,0,-23.651114842510157,-46.75521082321932,SP,2018-08-21
d3526410acb0c220d51882d0f557c38f,Ótimo vendedor,otimo vendedor,5,1,-19.92416706994057,-43.91647950666509,MG,2018-08-31
4054a4d30d4ab812366b300cc0fa2559,"Ótimo joystick, principalmente para Retropie do Raspberry Pi.",otimo joystick principalmente,5,1,-21.801414691524894,-46.54455938110862,MG,2018-08-08
07baa77129374e95af1762f46837cc9d,muito bom ,muito bom,5,1,-22.930927083992938,-43.3849856514328,RJ,2018-08-17
314184912cecb67a5e6de04b28c44f91,não recebi...paguei o frete p chegar em casa e nao pra eu ir no correio retirar ...,nao recebipaguei frete chegar casa nao ir correio retirar,1,0,-22.779754253242903,-47.295758177052605,SP,2018-08-19
22c2564ea001236505a21acb359ab787,Otimo,otimar,5,1,-23.327466916607417,-46.714120333285926,SP,2018-08-30
910d61db30be43e9b33ed8305fcad0dc,Produto como na foto em perfeito estado e entregue antes do prazo não tive nenhum problema ,produto como foto perfeito estado entregar antes prazo nao ter problema,5,1,-23.693985995008337,-46.70188324132953,SP,2018-08-08
efe4db4a64964a561663b60196747b1a,Ótima qualidade ,otimo qualidade,5,1,-23.0122137105142,-47.52203973160603,SP,2018-08-22
f7feb689c934b70c92b9bf9d14045125,...sempre recebi minhas encomendas intactas e até em prazo antecipado!,sempre recebi encomenda intacto ate prazo antecipar,5,1,-26.72459340297438,-48.68317628625917,SC,2018-08-28
91ab0a294525d542dfeaa1216a97e6f4,Pedido com dois produtos... entregue apenas 1,pedir produto entregar apenas,1,0,-23.70007597807146,-46.512702481822366,SP,2018-08-22
e95fd99f99251c65a27fea38adffc4af,Já efetuei duas compras na targaryen e não tive problemas.,ja efetuei compra targaryen nao ter problema,4,0,-23.625482259507177,-46.7214808148768,SP,2018-08-30
2c90f4e50406662ea1bb173d439a2256,Um produto que satisfaz a necessidade de quem quer um relógio funcionando conforme os padrões da categoria.,produto satisfazer necessidade querer relogio funcionar conforme padroes categoria,5,1,-23.651114842510157,-46.75521082321932,SP,2018-08-30
6f2d032e4d37d76e6ad18dcf65c397d2,Tudo 10 muito obrigado ,muito obrigado,5,1,-21.426570046543283,-50.06791761043272,SP,2018-08-22
6b2c1a17ae6a4d770bc81c29ae5bf8df,"Boa noite, o produto veio com defeito, em uma hora de uso percebi que um dos botões não estava mais no relógio (soltou), muito frágil, led AM não esta acendendo, os números 7 e 8 acendem juntos",bom noite produto vir defeito hora uso percebi botoes nao mais relogio soltar muito fragil nao acender numero acender junto,1,0,-23.651114842510157,-46.75521082321932,SP,2018-08-28
c96f26de74c03f495f40d96e1ad8733d,Recebi antes do prazo e tudo certo. ,recebi antes prazo,5,1,-23.66148702746846,-46.56416174311855,SP,2018-08-11
532b0d216e442cbc24f05cd9def9e1eb,"Boa loja 
Produto entregue dentro do prazo em perfeito estado, recomendo a todos.",bom loja produto entregar dentro prazo perfeito estado recomer,5,1,-23.651114842510157,-46.75521082321932,SP,2018-08-09
55b264ecbf647b9ba42447e608489571,"Comprei um produto, recebi outro completamente diferente, ja abri uma reclamação, estou aguardando retorno.",comprar produto recebi completamente diferente ja abri reclamacao aguardar retorno,2,0,-23.50739523980033,-46.74054093839796,SP,2018-08-22
c75b65937ca862ab939dec3f4dfa9f70,Ótimo ,otimar,5,1,-20.80243626346376,-49.39562406741489,SP,2018-08-11
f54ac87539c637b8a7700f07c1e9e445,ainda não obtive resposta do porquê do atraso,ainda nao obtive resposta atraso,1,0,-23.553644898695826,-46.63261889578163,SP,2018-08-09
fad976123ee27f513ebd2d5f598a7c70,meu produto não veio com nota fiscal e a devolução está impossível. Isso é um descaso com o consumidor,produto nao vir nota fiscal devolucao impossivel descaso consumidor,1,0,-27.14294161449014,-48.50728684609616,SC,2018-08-15
0f6b415c8c98ea8b3bec8244dd7301c5,O produto so veio fora da embalagem,produto vir fora embalagem,5,0,-25.416444206215026,-49.28185035596391,PR,2018-08-25
7c80d87e572fe2bdc331869ac6f3d9ed,adoro vocês compro sempre.,adorar compro sempre,5,1,-22.133927157857254,-51.36875322173029,SP,2018-08-26
5a1f43d1d071684833876fbf7e419360,"Gostei muito da máquina de algodão doce da Inovamaq, realmente produz o anunciado e quanto a baratheon gosto muito da segurança e confiança de receber no prazo.",gostar muito maquina algodao doce inovamaq realmente produzir anunciar quanto gosto muito seguranca confianco receber prazo,5,1,-21.812698026371937,-48.15183966694556,SP,2018-08-02
26a88078cce2d9bd73845342e6a30d26,"A loja me entregou um produto trocado ,inferior ao valor q paguei na compra, quero a devoluçao do produto e meu dinheiro de volta. Descaso com o cliente !
 Procurar o procon.",loja entregar produto trocar inferior valor paguar compra querer devolucao produto dinheiro voltar descaso cliente procurar procon,1,0,-21.17121748495008,-47.81941847157649,SP,2018-08-04
8bbf22e74821dbab8a1177988c3870e1,"Boa tarde

Recebi o tapete de eva e não recebi o boneco authentic games.

Como faço??",bom tarde recebi tapete nao recebi boneco authentic game como faco,1,0,-23.553644898695826,-46.63261889578163,SP,2018-08-18
18ca5afc465bc6bbaa3693e1a9c108f8,Até o momento não te hoje informação do produto e TB sem resposta dos e-mails que passri,ate momento nao hoje informacao produto tb respostar email passri,1,0,-23.693985995008337,-46.70188324132953,SP,2018-08-23
7af900fd225cb4df807f15dfd2a6d78e,"Relógio muito bonito, chegou antes do prazo, bem embalado, bom custo benefício",relogio muito bonito chegar antes prazo bem embalar bom custo beneficiar,5,1,-21.17121748495008,-47.81941847157649,SP,2018-08-14
fa18ec9c504a7afadd7a76dd576693e4,Adorei a cauterização da trivitt quero pra vida inteira😍😍,adorar cauterizacao trivitt quero vida inteiro,4,0,-23.496403578683147,-46.44510648389983,SP,2018-08-21
a5c5f6dba6b1d14062444bf5a96c11a3,Ótimo serviço ,otimo servico,5,1,-23.63329280322003,-46.73784151540766,SP,2018-08-18
e0a483be746130a396577c583f03bc06,Banquinho de ótima qualidade.. Adorei,banquinho otimo qualidade adoreer,5,1,-21.11155006081336,-44.18785451278384,MG,2018-08-07
a9060f20a024434c1f97346a09b3cbd8,"Comprei uma pelúcia do Creeper Minecraft e a qualidade é de loja de 1,99. Quando se liga para o SAC não se consegue falar com ninguém. ",comprar Pelucia creeper minecraft qualidade lojar quando ligar sac nao conseguir falar,1,0,-30.03215040714993,-51.2325516998384,RS,2018-08-29
9efdaffb4e8c74707d032c1b6ba53ac4,"Muito bonito, chegou no prazo. Poderiam ter indicado o número do pedido na embalagem para saber!",muito bonito chegar prazo poder indicar numero pedir embalagem saber,5,1,-23.44020126089216,-46.42148489425242,SP,2018-08-03
8c8cb23a7f7e7c788bb809a9675dcd27,Essa já é a quarta ou quinta compra minha que não chega que esta havendo ,quarto quinta compra nao chegar haver,1,1,-23.496403578683147,-46.44510648389983,SP,2018-08-26
1b2e149ff0aab40dcf9efb19633c545b,Ótima vendedor,otima vendedor,5,1,-28.673779235468725,-49.37314563727728,SC,2018-08-11
251d78e9576363b2bc5fa561f389fa89,"Infelizmente entrega ainda não efetuada, ainda aguardando para que eu possa testar então dar minha opinião. ",infelizmente entregar ainda nao efetuar ainda aguardar poder testar entao dar opiniao,2,0,-23.112774381969185,-46.5488845105504,SP,2018-08-08
2eca16820376406cc62c89625ca0f189,produto chegou muito antes do prazo. estipulado pela entrega. ,produto chegar muito antes prazo estipular entregar,5,1,-23.141554810215275,-47.23811647179686,SP,2018-08-24
9bfaba3e468a462d5f6f2a6928e4b9f6,"Loja:Produto entregue com rapidez, processo ágil c/ entrega antes do prazo previsto sem nenhum problema, Produto de aparência ótima. Vou instalar ainda, Produto recomendado por confiança no fabricante",entregar rapidez processo agil entregar antes prazo prever problema produto aparenciar otimo instalar ainda produto recomendar confianca fabricante,5,1,-23.17589664637174,-46.886594495206815,SP,2018-08-15
996165ba75690bbaa347ee6eaa786d28,"Excelente produto, recomendo a todos",excelente produto recomendar,5,1,-23.184582414451015,-47.328649797768485,SP,2018-08-24
b0dd685689ac81ab4c5fddc3d4e1e07d,Comprei duas unidades do produto só recebi uma. Aguardo o envio ou informações sobre a segunda..,comprar unidade produto recebi aguardo envio informacoes segundo,1,0,-23.693985995008337,-46.70188324132953,SP,2018-08-18
516ef8da0e737842ce6b19305620ced5,Produto ótimo como esperado e entrega antes do prazo ,produto otimo esperar entregar antes prazo,5,1,-20.80243626346376,-49.39562406741489,SP,2018-07-31
6f6e9652780c49c182c2ac5ec5f60357,Infelizmente recebi o produto que é uma solução p unhas roídas com o frasco vazio e danificado,infelizmente recebi produto solucao unha roir frasco vazio danificar,1,0,-25.090806929770974,-50.15864960866176,PR,2018-08-11
6dff1810471f2788ffbd266b3d60d8ba,Correto,correto,5,1,-19.81011863229108,-43.98472732006267,MG,2018-08-15
c98a54204afa1150a8d9131c69ee128e,"Produto entregue antes da data, funcionando tudo direitinho! Recomendo!!",produto entregar antes data funcionar direitinho recomer,5,1,-22.131826190859822,-51.450761316949546,SP,2018-08-23
19290312247ac12772aa1672f8848d4f,O produto ainda não foi entregue.,produto ainda nao entregar,1,0,-23.665703457960586,-46.51808196779969,SP,2018-08-28
17d80850bc127ac2e4e080ff37abb512,"SÓ OS CORREIOS QUE CONTINUAM A ENGANAR OS CONSUMIDORES, COBRANDO O FRETE E NÃO ENTREGANDO O PRODUTO EM CASA PARA MAIOR COMODIDADE DOS CLIENTES! SEMPRE ALEGA O MESMO ÁREA NA O SEGURA P ENTREGA!",so correio continuar enganar consumidor cobrar frete nao entregar produto casa grande comodidade cliente sempre alegar mesmo area seguro p entregar,5,0,-23.49517247515727,-46.50119464071786,SP,2018-08-16
5195aa07a4dd2c2a8844131b4a79c032,"Eu recomendaria sim á joga devido a demora na entrega não compro mas no site , só comprarei na loja fisica.. Ainda não recebi meu produto estou muito insatisfeita com a demora. ",recomendar sim jogar devido demora entregar nao comprer site comprar loja fisica ainda nao recebi produto muito insatisfeito demorar,2,0,-27.60066334139297,-48.51412134485542,SC,2018-08-26
78812f1d7fd2ac286d7103ddb089bf8b,Recebi o produto nas condições e prazo combin ado.Recomendo esse fornecedor.,recebi produto condicoes prazo combin adorecomer fornecedor,5,1,-23.939318620030072,-46.30539278864907,SP,2018-08-28
562cc5a3af9357fd7f6edb0e0b48b4d2,"Bem comprei esse quadro pela targaryen,e solicitei troca imediatamente,quadro parecido com o do anúncio no entanto apresenta impressão sem qualidade,sem foco imagem trêmula,o material da tela terrível.",bem comprar quadro targaryene solicitar troca parecer anuncio entanto apresentar impressao qualidadesem foco imagem tela terrivel,1,1,-23.632217497085804,-46.56711098167813,SP,2018-08-12
9f2cf1a2724a39a89df3720478a25881,"O anúncio deixou de trazer informação sobre o tecido, dando a impressão de que era 100% algodão, por se tratar de percal. Na realidade, era somente 80% algodão. Também não dizia de quantas peças era.",anuncio deixar trazer informacao tecido dar impressao algodao tratar percal realidade somente algodao nao dizer peca,3,0,-21.7664768468313,-48.83154737836604,SP,2018-08-25
4fe7c70c9d8dc062651dbc92491a2ee7,As mamadeiras chegaram perfeitas e antes de prazo.,mamadeira chegar perfeito antes prazo,5,1,-23.57022881903173,-46.78203873576096,SP,2018-08-08
5b0638f844e4515c9c446f999bb630b1,Excelente atendimento. Recomendo.,excelente atendimento recomer,5,1,-23.528128203061986,-46.77680754732808,SP,2018-08-08
dc4aae392fa7c7b206fe4f69daf63279,"Ainda está no prazo previsto, mas achei mto longo ",ainda prazo prever achar mto longo,2,1,-25.416444206215026,-49.28185035596391,PR,2018-08-11
6dd1a96a6fcaf5e03978f41015e04d85,Recomendo,recomendar,5,1,-23.112774381969185,-46.5488845105504,SP,2018-08-10
b10623fc1e55ea09bab96a0336046d4d,"Comprei um coisa e recebi outra, já enviei e-mail e até agora ninguém entrou em contato comigo.",comprar coisa recebi enviei email agora entrar contato,1,0,-24.011288218359883,-46.41873374429398,SP,2018-08-16
276d677512340824f1e591053e507eb2,"Bom,porém achei mto pequeno",bompor achar mto pequeno,4,1,-21.36235769739203,-48.232975701561735,SP,2018-08-03
7c13593fbb3317137ce7d58995ea1ba1,Chegou apenas a nota fiscal ,chegar apenas nota fiscal,1,0,-27.14294161449014,-48.50728684609616,SC,2018-08-01
0fba115651cfceee597f4a529096f7f3,"Entrega rápida, produto bonito mas uma das mesas veio com um pé menor do que o outro. Estou aguardando a empresa resolver este problema.",entregar rapir produto bonito mesa vir pequeno aguardar empresa resolver problema,3,0,-22.42880507067007,-46.569550269431765,MG,2018-08-24
ac7ebe51f59d79b99898c9d541b3868d,Estou a 3 dias em casa sem sair aguardando o produto e nada da entrega,estar dia casa sair aguardar produto nada entregar,1,0,-22.92991227115403,-47.07189552530681,SP,2018-08-16
aa8aed9f910f304824acc78854ca2c9b,"Adorei, era do tamanho que precisava.",adoreer ser tamanho precisar,5,1,-21.7664768468313,-48.83154737836604,SP,2018-07-31
