review_id,review_comment_message,review_score,sentimento_predito
722ea7faa417b253a992bba35ed7eb8e,gostar muito eficiente produto chegar certinho bem embalar prazo,5,positivo
bd0a0bd1630fbee19e013a5182cd2eea,comprar levar cliente satisfeito nunca ter problema loja equipe,5,positivo
1396568c5b4a474e5e473d48d534d7e7,produto extraviar entregar furtar carro Correios cancelamento solicitar email site nao poder avaliar loja recomendalo devido motivo,1,negativo
7baae310065f3039da3cd3e2ab2dc955,profissional recebi antes prazo agradavelmente surpreso superrecomer,5,positivo
49bc6d7c40242a51c884048879784399,otimo chegar bem antes data prever,5,positivo
174b320dcfacec657614ea80e6a65b02,ainda farei compra futuramente gostar muito obrigado,5,positivo
642c089e45f231185f4a6a2863487d1b,comprar kit beber gostar muito chegar bem antes combinar superar expectativa,5,positivo
d5ff6fd840413a3c2fe3dfe0de9fc39d,recebi produto corretamente porem nao gostar produto vir manual ingles ter dificuldade colocar funcionar,3,positivo
22784a945b2945468e5ec37fec0398dd,excelente,4,positivo
8cbe8a529e971207c10746d4b6788297,amar produto chegar antes prazo adorar celular maravilhoso recomer ja testar produto apaixonar desempenho grande mais confortavel,5,positivo
6af7e671ed32c9e83b7779a197e3dfb5,bom produto bom vendedor recomer,5,positivo
cff3db90505b20d04332abd013f1d1e4,comprar unidade luminar pendente so entregar aguardo retorno,1,negativo
0dd8142ea45149b70cebeb65024b6b0e,super recomendo entregar produto fazer bem antes datar tamanho certo item constar kit muito bom esperar,5,positivo
462cf9c6e48e996f484c0b8f48b18d48,otimo gostar muito produto,5,positivo
d7c6127cca7c6e1aab2b0bd29f6c8e5d,pessimo dia entregar nada correio ainda nao chegar cidade entregar desculp sera greve caminhoneiro porem atingir apenas dia prazo estipular,1,negativo
7a516c951efaf9afe718ba8d680456b2,preco qualidade produto exatamente solicitar ainda enviar fita metrico lapis show obrigado super indico,5,positivo
17131fac50a38ec052bdb826a50aef7c,opiniao dever acompanhar semanalmente quinzenalmente entregar,1,negativo
1f3f5e3000ed6307fbda490057bfa59b,atraso entregar ainda nao recebi produto,2,negativo
aa8f97387bd3bc56dcab7283fa70ea7c,entregar super rapido produto bom vir igual achar disnecessario ficar pincel usar fato igual,1,positivo
be89b5bb07dee0c0807a8a3c860b6220,bom sempre grato,5,positivo
af524ea117b45b0955f5c7c5536edbb7,poder vir Manoal Portugues complicado entender,3,negativo
f5920a2b7295ce8b4aaaa0e15630589e,recebi parte produto pedir movel acontecer ontem sabar dia recebi bandeja Fruteira nota fiscal referente valor total movel irma receber,1,negativo
699b866b71b5ad31f1faa2b1ab4fe1a6,recebi sim mais defeito encaixes igual nao fechar,2,negativo
e2a070157d8a633c0fd6a314b0ede8a0,so achar poder pouquinho mais barato mais otimo relacao,4,positivo
d2b2e7612330948a735af300611bb922,aparelho chegar apresentar defeito nao apresentar funcoes visor digital,3,negativo
03447e9407cb9e083b2b371d80ac7bcc,parabem eficiencia organizacao,5,positivo
a4c0fb97e2d71317b4cecc29d808f088,produto chegar antes prazo,5,positivo
57df58b1d87458278ff680f0afaa6038,dentro combinar,4,positivo
b4723aecce6025bac35618311653f7b4,apesar imprevisto dar certo entregar prazo obrigar,4,positivo
737403635691451038bc819561f80c02,acabar preconceito comprar compra sera primeiro,5,negativo
13a52471ffd2d0f878e300cf329f53a0,bom encomendar tipo toalha recebi,5,negativo
5b14c151dac1c3e27a55c5c512a684b0,defeito produto recebi pingente defeito quebrar,1,negativo
1a1420bf150e4754a01749c7d10ac4e5,otimo vendedor recomer,5,positivo
47ca32a260e79e7488c1c51233304230,confiavel produto entregar dentro prazo fornecedor confiavel,5,positivo
86795b162df60a67317578b6cf1b63b4,otimo chegar prazo produto bom,5,positivo
8e9d547a532448a372796777d57fe4b8,muito bom,5,positivo
1540a1a2cf3051a12025106af974e104,nao saber nao prestar atencao devir quanto tipo papel hora comprar esperar receber papel g vir g mais entregar tempo abilr obrigar bom dia,3,negativo
50c01ca4bbc6b586ac32ba14b729bf1a,chegar antes prazo mercadoria excelente qualidade,5,positivo
0d349d30045f2af60d22c4d96d8945cf,recebi antes prazo entregar,5,positivo
527515fda40350622939997e25f6cc42,cair muito conceit produto dia atraso esperar,1,negativo
fe333b513e02525836c6a966228b9c7f,pena so garrafa,5,positivo
c762c818a29cb68199ece3095d73f963,pano prato lindo achar pouco pequeno qualidade,4,positivo
b9282390a7494c643d0c6f720b77f4d2,produto nao entregar retirar correioquero ressarcimento frete favor obrigar,1,negativo
dd6e9d8ecbe106b6eddc67776eae3f5a,criticar quanto entrega efetuei pagamento frete ter buscar produto correio ter pagar passagem tanto,3,negativo
2a479f80fa8f5d970a8934b4713be6f3,recebi produto dentro prazo perfeito condicoe,5,positivo
2859bd9a3af2c71338a84d769c294419,comprar transformador igual por entregar vir apenas como proceder agora,1,negativo
5bc9919d5709aa16fd8d0094a2b120bb,faltar respeito vergonha empresa vender livro entregar nada servir estudo optei comprar empresa agora nao ha mais nem porcaria revoltar,1,negativo
1781a1dcb1f1923a7f63937bb962eade,adorar otimo qualidade,5,positivo
18a741e1fab115b61f04ee304e9b3b86,recomendar preco otimo chegar muito rapido tempo deixar informacao pedir mail enfim muito bom,5,positivo
4be8f192d5f1a2fdb7b1696f5384e356,atraso culpa Correios,5,positivo
09cd9ab158cbf326586ffa077934c025,entrega parcelar nao gostar entregar data diferente diferente compra fazer online utilizar,4,positivo
83a477b13c78fba3f630f28b76c8e578,recebi peca encomendar,1,negativo
a76f177a0194df4273b79cfa95067343,produto entregar data combinar,5,positivo
7932aea471c08792aec0fed064004b1a,comprar produto porem ouver devolucao pois nao querer ai solicitar cancelamento comprar,3,negativo
187d9ab9b22f8c61bd3534daa93913c6,muito satisfeita cliente ha tempo nunca ter problema,5,positivo
152398c4fa3adb12218008bb68153e9c,produto entregar igualzinho anunciar site bom recomendar,5,positivo
789fe99a1e3078bc9ea4daf5a031eaff,produto legal,3,negativo
0e06f1d5d590b0003c3cd14894fcc031,muito satisfeita produto otimo qualidade,5,positivo
787818dddedefa07293bc14664f4a6ac,embalagem hora entregar perfeito infelizmente abrir embalagem entregador ser surpresa lato brinquedo totalmente amassar,1,negativo
dfc61b97ab6e23960d730ee34e33baab,otimar,5,positivo
d5fd4aea5e8c027ca6acea98b80feca3,nota entregar prazo muito bom,5,positivo
97c51b34fe58280661cbf367c99a62c2,vir somente frente carcaco chave quando momento comprar imagem produto parter frente parte tra junto,3,negativo
c5a706b5eb7a8d635ade0fc66534b6ca,muito bom comprar voce bom esperar novo compra poder fazer resultado mesmo,4,positivo
95d90faf8aca03503d13d0898ed072fb,aguardar entregar nao chegar,3,negativo
d506006e5b86e5f81f2b1a9126255eb9,Casio feminino vir correto primeiro nao,3,negativo
bca11b6215446d433e2075b8a8034794,recebi produto agilidade transparencia chegar ate antes esperar grande satisfacao,5,positivo
fddea14d3a1ca086646c1c6b8e2eb874,otimo custo Beneficio entregar rapido,3,positivo
b92fe838e2649c61e6be7b0af5a012ec,produto descrever fone ouvir funcionar lado,3,negativo
4823717475072bfac1cde413be589427,recomendar chegar bom,4,positivo
1f8df4317b57c86f2a6322fb2a6baa10,recomendar entregar fazer prazo anterior comprar fidget spinner morcego preto vir roldaninha enferrujar logo abrir caixinha soltar pecar,4,positivo
4c296fc936ca8810d2b488cb1b712626,favor verificar entregar nao vir correto protetor coluna mantar por nao receber mantar somente protetor coluna,5,negativo
99f39f9123a0c421c1dd7afc182d7049,produto chegar perfeito estar antes prazo super indico,5,positivo
8943e5af12dd21e4d7f1e3ec0f9bb6aa,produto entregar solicitar recomendo,5,positivo
d05b911df3884252dde5a4dafedbfcde,chegar antes prazo gostar muito tapete,4,positivo
e5c765e2809853665872fcbcad0dd285,nao comprar picadinho chegar casa picadinho dia coisa nao empregado nao querer comprar voce nunca chato,4,negativo
e81c21fe6270348e19a32710db8fb118,super recoemndar gostar muito,5,positivo
15fba24543d5d26a19f6f72c446f1af8,ainda nao recebi produto pagueer,1,negativo
22772d696a6a190ddf5ffb3e18badb86,produto comprar modelo oval brancorecebi modelo redondo dourar pulseira correto,3,negativo
e8f51f0f46e24b107c7a946ceb8ee29c,produto entregar antes prazo recomer,5,positivo
0fd331effb53a30677c5046c25f77854,targaryen entregar bijuteria relogios perfazer papel nao,1,negativo
dce4def3e23dfcb0f594aab2da6428a2,nao gostar entrega fazer unico tentativa Residencia produto voltar central correio ser poder ligar mandar email previamente informar dia exato,2,negativo
6d6ea453f883cc2422868f7adb7dc81d,satisfeito,4,positivo
4c51327e53cf16db09ff506da553f4cd,nao gostar muito,1,negativo
410dd4a4de9f2e96a2817f791e352bfc,produto muito bonito produto lir entrega super rapido porem entregar erradocomprei entregar aguardar retorno parceiro,4,positivo
d05c422edb42d2f625e4989572d0a554,panela levissimo bem acabar valvula seguranca item importante unico inconsistencia colocar vidro visor embaca segundo uso nada ve,3,negativo
64f7ea746a8452a22e929f707c0695ef,entregar rapido ter por gostar produto parte muito bonito kit parte desenho papel protecao poder impermeabilizar pintar,2,negativo
bf5494654314985830bf08686815daee,amar mochila como vir rapido mto bem embaladoobg,5,positivo
de3c03b608fcee43239f83e7a07cb383,achar muito longo prazo entregar,5,negativo
33bac1818351be0f6d2d4cea5d16294b,lannister ajudar muito preocupacao,5,positivo
f2541e291be844c53637cb14c3718dd8,super otimo lindochegou muito antes prazo,5,positivo
00471dfbd0f4858840258e732ba33eb4,ter loja Baratheon preferencia recomer,5,positivo
188a58ba7cd4b64ab2fac405738066d0,cortina bom bonito,4,positivo
05180b5c590d947fc6036bb45255ebed,recebi corretamente,4,positivo
bde7ccced6733d653c292c217144c498,acompanhamento pedido status entregar produto nunca chegar casa,1,negativo
9c1ed18d2f71fd30052b8c7a184c9029,ok,5,positivo
f466bdf35ea4219e51fad3b54cb854a7,recomendar muito bom,4,positivo
ba575b86e9e0d161a55293471f12b6ef,certo produto bem poder embrulhar nao chamar atencao,5,positivo
615e989e6bc18dad5bdfcd552510a503,recomendo compra excelente otimo servico otimo produto,5,positivo
5257da37c4ed40d4ac07bf00d965e5ef,nao recebi agora Produtoj mandar email solicitar informacao nao resposder nada,1,negativo
507a0b5826e993f6a7a44f7e62c3dead,otimo produto produto simplicidadee funcional,3,negativo
29c97736a5313384c6ffe24e2976661e,funcionar perfeito,5,positivo
28333cd5149ee07d4d31cdcd5b1f447b,satisfeito produto chegar rapido perfeito estado obrigar,4,positivo
3022c393b676fefab48328ca3f1913c7,produto entregar antes data prever,5,positivo
5254fbb5db3f66e0ecea1a3f99e77375,excelente manter padrao figurar bom loja,5,positivo
0eceb3a907ffe026a075731948e8d650,comentario,4,negativo
5c1c7909af7258260235af6e716f8379,entregar rapido muito eficiente otimo trabalho,5,positivo
3afd0c815012ae86d47104b963bc051a,otimo produto entregar muito antes prazo produto ainda nao instalar lir,5,positivo
73382d32465fe790f86c5a1058503ba3,amar adorei sao lindo,5,positivo
85084e89f43bd61448344bfc40300429,problema entregar produto greve Correios nao poder injusto nao recomendar loja,2,negativo
23fc59f062c78613b47e9b2502bd2b69,excelente muito satisfeito,5,positivo
00c96cf39ea19ac6dec392d6b540e937,ainda nao poder dizer produto bom usar tr dia ainda nao ver grande resultado cheiro parecer melhorar ver semana melhora mais,3,negativo
0face5359e469e8d57bb8f2f46bd0b18,entregar muito antes prazo inicial parabens proximo,5,positivo
488f5ad66f112743c91ae61731522375,muito obrigado,1,positivo
44ba5d3f87a4a3d4508f2f8b56a3f921,bom,5,positivo
8b139b81d3a0fe49900b8b3841ac61ff,otimo produto superar expectativa,5,positivo
06ec1d2e38cd16137e68e665515167bd,nao chegar produto agora ja fazer mes nada,1,negativo
6a7d91abcc12c1d59157f586c9914e38,produto entregar errar comprar mochila patrulha canino vir mochila frozen tentanto trocar pedir site dar erro conexao,2,negativo
0c4648b0b619f877a57bc44ff0121f1c,produto vir errar transtorno ver ter problema entregar,1,negativo
10fc5b1b4214860cc9b5acd30e350f5a,nao entender amei chegar bem antes prazo entregar muito satisfeito,5,positivo
17646add72c14cf3b20072e9c7f2cb90,comprar tapete entregar nao escolher nao comprer mais,5,negativo
b1d8ad7775f8adca2fe77ce377bbe666,frasco bem fragil quando tirar fita adesivo prender tampa descascar ainda nao utilizar,4,negativo
7cabf170d8154296da4f29a7e6cd6c28,esto muito chateado vir errar produto esto tentar trocar n consigoporque quando entror site n completar solicitacaopor favor preciso solucao,1,negativo
4e1e8db0e953c67349d27a4e72f45662,otimar,5,positivo
24a6c73275200ba7539cfd737c1bd01d,gostar muito aprovar,4,positivo
c3c23649b369713e7df8f1f5c8895146,nao receber nao receber ainda dar opiniao avaliar prazo responder receber nao,2,negativo
96bedac1160a2d0cbc6461f0e09a653a,excelente,5,positivo
c432795d80113d5f12ca7a604de1f5f2,muito bom atender expectativa,5,positivo
3da8368232e5ea0380b662d8c835fe39,recebi carregador vir defeito nao carregar celular como realizo troca,1,negativo
3602de416896eb6e4d0e5f827252adaa,excelente loja gostar produto muito bom entregar rapido,5,positivo
f4d74b17cd63ee35efa82cd2567de911,embalagem deixar desejar pouco produto nao danificar caixa amassar,3,negativo
812a47d3ea4a16b5a66849d3cac47d42,produto incompleto boa tarde faltar pecinha montagem arar conclusao nao parar abri chamar obrigado,3,negativo
48fb2921273e0fdb2c51e9fc59fff282,otima recomender sempre entregar antes prazo chegar ok,5,positivo
b1a7e6bea48ebd760453f2975eb5c5af,produto pouco fino qualidade,4,positivo
61645099f5d7c6b9333f741d70ffdc1c,produto nao chegar,1,negativo
17d9eb4aa6d912b9d21f1ed202b854fe,chegar bem antes prazo informar,5,positivo
38d4fb1364b2fea2af4dda35745afe38,produto perfeito entregar prazo determinar excelente,5,positivo
8bd0aed00932c025966f32a5b1547952,produto parecer muito bom leve bem acabado funcionar lhasa nao molhar mais tanto esperar produto duravel,5,positivo
c3538f9a11649519cd4e5e498c28cf90,loja amer comprar ai loja bom confiavel,5,positivo
67d2d88f3d65f506ebdcbd25caa0f6e9,panela inox vir correto tamanho panela pequeno demais mesmo assim obrigar atencao rapidez,4,positivo
4355b561f5d63dd46f33da529102de65,perfeito obrigado,5,positivo
cfa4da827c69a0f377767fcf6963eb69,nao consigo contato empresa absurdo,1,negativo
f8cc4defbe1b0cc057633d624afcbe21,comprar lannister compra garantir,5,positivo
a04625605c0ed62e208637697536eff9,ate momento nao recebi produto atrasado entregar,1,negativo
83f2d758c5e31f14e3d8ce9bff55780e,super recomer como sempre excelente servico,5,positivo
b9e87cf846d1011a5f55ed70a1d8835a,nao recomender ate agora produto nao chegar,1,negativo
483ebaf4a7569ab8512d35354fbc2a92,indgnar nao recebi produto nao ter resposta andaestar muito chatear querer dinheiro voltar,1,negativo
3c0fd139e8b2f40355d7b9253e12c721,adorar,5,positivo
93ce0d4ddd6527dc7210d6e98cfdbc5b,otimar,5,positivo
ab37099d60debc34f9ade511d9054776,pessimo aguardar mercadoria hoje pagar cartao,2,negativo
d6d41377ea3069b9572ed2355d921388,item comprar receber apenas rapido entrega pelicular Vidro nao atingir expectativa nao cobrir tela parecer fragil,2,negativo
99655414706e9803cfebed01dcf96cff,atendimento ocorrer dentro esperar surpresa recomer,4,positivo
3cfcd38fdb9e6f5ff1d6b820eabd236f,produto nao entregar,1,negativo
b92798fea536279b00f14f538519e975,produto chegar correto antes prazo,5,positivo
4a31e0afb2c12a6c01a5f10a7d5ec4e9,bom,5,positivo
b7c38de07cc8fff8452e4a531cddb9e6,produto enorme confortavel,5,positivo
af64e6ad98a3979e11c42f322e1b7a67,recebi apenas rede nao enviar gancho favor entrar contato,1,negativo
6a95a53ffe3364d0f32e62266b4be69c,bom dia arrependi compra gostar devolver faco,5,negativo
c6084e4a1aaa1d03765b8d7b6aff58bc,muito bem,5,positivo
a744b0d35ceca354a39f9ef8b7047e4b,comprar produto so entregar primeiro levar dia entregar hoje dia prazo dia entao ver loja nao cumprir prazo,1,negativo
ada100a24c293b9a198acb5034cb3a1d,pedi unidade produto entanto recebi,3,negativo
1756f3a6e91c1cb546124d076b62fb14,otimo recomendar recomender,5,positivo
4c3edf60ce979a118a22f40cc9792f81,chegar antes prazo produto muito bom,5,positivo
f8f0539fdc3209924e0e364e725f5f69,horrivel simplesmente horrivel produto,1,negativo
752a080e5d66c505118c3b1197bba0db,paguar cabo carregador celular recebi somente carregador,2,negativo
b3e872bf70b6b54f82b468147ad1319d,achar desrespeito pedir buscar correio cheguei produto nao Sondor Cabeca,1,negativo
309c96d9bc0ae61c36ab7e86d3f29feb,insatisfeito,2,negativo
5f7e5ac4dd5ff70e900c935c0fa57989,achar bem magrinho diferente foto deixar desejar soubesse mandar costureira fazer sair bom mais contar fabricante dever nao poupar enchimento mais Cheiomel,3,negativo
812a620f03fcf1ce62d49c186871be64,recebi produto errar,1,negativo
265e6d99461ed7db35a7f48a00df7e6c,excelente aquisicao,5,positivo
9dbc4fb2099b2adaf2d96c16e2f46256,altamente recomendavel rapidez bom preco,5,positivo
5d27d15f77a08095b66b838ffcfd4db7,produto entregar dentro prazo otimo qualidade,5,positivo
b83fa5b65581494479cbf3aa82ee35b6,otimar,4,positivo
ae4138823ad18ebb66d629235728f175,comprar dia previsao chegada dia ate data presente nao recebi produto,2,negativo
8fec8e6087ea94da0e0c945a92c8ae32,avaliacaor site muito bom entregar antes prazo bom opcoes mercado,5,positivo
f224c8466df0f44bfd4248ce6231563d,produto medicar barbie lir perfeito sobrinha amar ter atraso entregar dever ser enviar via correio,4,positivo
fc18ccf1e624cbbd0e39b800e6981a70,entregar super rapida produto muito bom esperar entrega super mega rapido,5,positivo
2e093772e88dec8a775a2842f258b53f,recomendar,5,positivo
59137de43b9c5cfeef1c4f70ef17a41a,chegar antes prazo prever,5,positivo
74f2fedfa5f3455f8c01d391e3095ca6,dar estrela achar pouco fragil tamanho maleta,3,negativo
bf26658d644288129b28dff9c615a698,gostar comprar,5,positivo
6d9236fabaaa4949f39847a70757a801,nao recomendar instaleir primeiro cartucho preto parecer tinta qualidade duvidoso impressao sair falha tubo diferente anuncio preco pagar mais frete ficar caro,3,negativo
07d48fb530e8525e0154291bf54a49f7,mercadoria entregar prazo material excelente qualidade facil colocacao ajustouseo perfeitamente,5,positivo
44ef9735c8dbf36b40a6be774a81a522,recebi quando abrir amassar,3,negativo
809f1ce4510bc2fb5d1b94610e529c7c,chegar antes prazo,4,positivo
bb4401d6d6edd338e4ad12ce0faa2d8c,entregar rapido,4,positivo
4f5bae040afcfa87c54c8f036ecd1650,especificacao enganoso comprar controle recebi controle,1,negativo
bb16ff6aec547263058ce11dc0e147de,recomendar,5,positivo
0214baa1c6d16bbfe6b016f8e4c8dd6a,recebi antes prazo entregar mesmo dia recebi produto quebrar utilizar balao soco inadmissivel produto defesa pessoal nao poder quebrar ja mandar foto,1,negativo
2480ae2d2615f70dc842b73405cfb473,aguardar posicionamento empresa,2,negativo
1fa92f563bfc0538213e174771882c26,super recomendo produto chegar antes prazo certinho,5,positivo
ea4b9abf93706b56dc0e7f882951c233,produto pedir,5,negativo
41e4dd2d40f1c1f03dfe771fcfc0ca8a,nao mandar produto marca comprar,1,negativo
cfcd5cd3c0a87c578ecf12f7b0d65f5c,ainda nao abri conferir pois dar presente acredito correto chegar bem antes prazo super recomer,5,positivo
e296e7772d58096a79c0802a15a5ac7e,ainda nao testar produto estar produto perfazer condicao nao ha dano devido transporte,5,positivo
37f8adb4d0404393da5930c9bc40751b,limpeza levar produto servir limpar poeira animal ruim cabo ficar soltar rosca vir encaixar direito,3,negativo
95964804e0a5461ea0e335a1fd826dd6,encomendar toner nao recebi recebi ok toner a so recebi pessimo,1,negativo
7efd0da7b564605ca1086b99012dc058,produto perfeito detalhe entregar antes data obrigar,5,positivo
d2482a794ec9eb0be87d0034e89c32df,entregar bem rapido,5,positivo
4d25612d66b577431732ad92f20c74ca,otimo produto entregar rapido,5,positivo
4ee8164e71b4437f4e5b7aef68d696b8,ainda nao começar usar entrega chegar antes prever,5,positivo
674218b11499068d9ea76dc625ba4ea0,otimar,5,positivo
12b1ca979f883d1a97c4f8040c2a756a,so ponteiro segundo nao nao saber geralmente,4,negativo
64b8ff618cc211cacc6fee8a85d172eb,entregar rapido facil comprar produto otimo condicoesobrigado,5,positivo
bdf918a768f2a66c94f9027ddc52aed6,dizer ja entregar mais momento nao recebi nada nao resolver devolver dinheiro ir procon Policiaveja transportador,1,negativo
cb59e7b19573f3d12b040fe2cbc71960,tecido baixar qualidade esperar mais,3,negativo
3ed3e205c397ff9317d7417026f687b7,produto certo achar dever entregar junto compra achar pouco demorado entregar,3,negativo
6ed12be1cca8ad22acc47ff8d5eca1d1,muito bom recomendar produto excelente,5,positivo
bbda519729a908ede639c1e70df060e7,recebi tempo certoobrigar,5,positivo
a698396d7402fa1fb424a563df4c4ca5,produto entregar prazoloja super prestativo recomendo compr produto preco prazo confiabilidade acima obrigar,5,positivo
b89feb4ce63d0237871eee01d22cd009,muito feliz produto loja americano comprar chegar prazo muito agradecido obrigar loja americano,5,positivo
d2ec6783c3e68a13a592d5f29b085589,nao entregar resolver,1,negativo
8ef67c8b45b1275815b34e5e12b5b3cd,so nao dou avaliacao grande passar desconforto achar cair fraude recebi nota fiscal sozinho dia so dia recebi produto,3,negativo
80e9808a0d63ca08c3ff6809e338a11e,alem nao ter noticia entregar nao poder acompanhar status pedir produto chegar quebrar nao ter resposta partir vender apo tentar obter reembolso compra,1,negativo
e66cfd879876752a96f9c035dbde8e88,obrigar adorar produto chegar perfeitamente,5,positivo
542003add7b711b9b59e592a83c0c174,ok,5,positivo
61a597b070ac07d623109c987e117db7,recomendo ocorrer programar,5,positivo
09dc569c085c4aaa596948de44d132d6,arrependimento puro propaganda enganoso comprar produto entregar outroestar tentar contato agora nada nao recomendar,1,negativo
a9f1443ac56582bacd3a1c08f2856848,receber problema ser Correios,4,positivo
5fa259ab1b13ae04ee7364ab584c5d3f,produto entregar antes prazo Correios seguranca acesso facil processo,5,positivo
cbd645c58b462377d3d6fc829d2bff7b,muito satisfeita entregar produto,5,positivo
dc6828c374bdf5a55ecd6d710a0e27fc,satisfeito,5,positivo
cd4ff6e02e144ed3657259cc64951166,adorar eficaz,5,positivo
56fcd1b328b309f04471a57ad69e0dbf,ate momento continuar aguardar entregar produto,3,negativo
18181fdeb5d8a917cbd8ff65609b0b28,recomendar loja otimo produto ainda testar,5,positivo
6811f03c5624de29b5209085c2f5335e,recomer loja parceir americano por compro loja online porem nunca ter desconto cupom,5,positivo
8469689404375b69e0ebd70f10c09793,otimo produto,5,positivo
d713665425af0b92768a22b383c0e4e8,recomendo chegar bem rapido parecer bom so descobrir uso capa sofa lugar vir pouco pequeno largura vir lugar vir tamanho certo,3,negativo
2c0b6fe4413e561b8ad0c31d0f87b976,super recomendo livro chegar bem antes prazo estipular vir bem embalar conteudo excelente fiquar muito satisfeito,5,positivo
d8ee4e86fe4febfe60d9d97e2b0a56fc,sempre compro lannister vez demorar muito entregar fiquei mais triste comprar presente sobrinho natal nao pude dar dia ficar muito chateado,1,negativo
23ad5e6aed28039e94abc0c75297eab1,muito bom,5,positivo
e8f3a0129e0663b6eee1b6d338c5b022,muito bom recomendo comprar produto lannister entregar garantir,4,positivo
007b9a1a5048eea7367eeb4a73a84422,ainda cedo Falarpois filho ainda nao utilizar produto,4,positivo
b5874b1ad918d422737da6d9c0e5b3eb,excelente agilidade semana diferencial,5,positivo
2d90bdb77533cae4c2957b2e9f315a91,anunciar produto entregar diferente,1,negativo
a0fe9f5dc3e2f660a44f30da6fde5815,entregar prazo otimo produto,5,positivo
eabfeafecab228244b0ac7a713236d0e,valor esperar produto bom,2,negativo
a327474a80b09f6eb575b2afb24ead0e,comprar unidadesporem recebi unidade produto,3,negativo
9f98fa0bbfe082b272796c0525701cb8,fornecedor responsavel seguro produto otimo,5,positivo
e4969ca49bd69a19b492e011fc8e0f48,encomenda chegar prazo vir marca uso acessorio nao correto entrar contato imediatamente nao responder,2,negativo
e1231edcac2870baf6c501c2f0919ef1,entregar muito rapida produto excelente entregar muito antes prever,5,positivo
90d7c8c2bc4d1328995149f3fd6ea941,relogio lir entregar muito rapida recomender,5,positivo
cc50502cd8f7504cd0f097c891d979cb,produto ruim produto vir cd instalacao quebrar mandar,2,negativo
5bf98e9db492cb76e7b61aac556453ec,recomendar satisfeito prazo,4,positivo
954f5cd113cd5b0d23fed2cd1a848564,produto vir errar nao ter respaldo troca devolucaar dinheiro infelizmente ter entrar acao judicial resolver problema,1,negativo
c8f87e249f8573942b8b8c7fae93aa52,comprar produto sempre vir so ter problema mais geral site muito bom comprar,2,negativo
639c51b5d44de04f52d3d6d8b465b659,produto ainda nao entregar aguardo contato,3,negativo
bdf46fdccaa2a9d28d817c6dc81a1e28,produto correto receber dentro prazo sempre,5,positivo
ea13f408f9f91e78274f1caa2c9663d2,produto chegar quebrar ficar trocar,1,negativo
08ee947fb131a0a99cc9c7cb8b111238,produto lir otimo,5,positivo
0153726cf98dfa0f5c0994878e787db3,recomendar,4,positivo
08667b6077f24d86950b1642b5ca9632,mto bom chegar antes prazo produto mto bom,5,positivo
a38486de2bb39222c0c9f1bea5dff5ac,satisfeito,5,positivo
e31f9774c9303493f5086650963778cb,produto diferente comprar preto vir prata fiz reclamacao aguardar contato empresa Targaryen,1,negativo
53dec6d85f38f3dd095bc6ce69dbc28c,entregar antes prazo otimo,5,positivo
a75f894a4aa1656702bb495a128dd790,recomendar loja sempre ter ponto melhorar logistico compra efetuar dia ate momento nao entregar quase mes ainda nao recebi,2,negativo
c76c658bbc1330d15681c906487f11a4,n recebi produto,1,negativo
ca00693cc34e3e80ca90494237cc29a6,produto chegar perfeito estar antecedenciar,3,negativo
be947502aeb50cfff1c1febe172f4f93,otimo produto condiz especificacoes,5,positivo
e5cda88347633660f7223f2a482557d4,produto vir dentro prazo funcionar normalmente todavia vir faltar pes borrachar produto,4,negativo
3e42c41319804fb2413a5451ca841e45,loja muito boa entregar bem antes prazo,5,positivo
4e59b7fcf3afce07567b17ba8cf3e548,reclamacao nao recebi produto mencionar email receber dizer Caixa papelao vazio conteudo como mensagem ja enviar espero problema resolver,1,negativo
0f62d15304236f1c92e2ac75c084384e,entregar antes prazo fiquei satisfeito produto,5,positivo
83f863e608fbdf97978407df96a0c8ae,exatamente exatamente procurar dar certinho,5,positivo
90f59eb6eb7d8b124f75ca12854be2f8,produto vir suporte lateral enviar email nao receber posicionamento momento muito insatisfeito falta organizacao,1,negativo
175c7af0eadd8ab6b60bfec89cbe27d0,otimo produto,5,positivo
3ec5c2152c02847f0f5ecdd1054e4d32,produto entregar antes prazo super recomer,5,positivo
fcaed0146af21af35019018c3e68d971,excelente loja otimo atendimento prazo entregar perfeito recomer,5,positivo
925d741032e32153d8dbe41c6b82813a,aguardar entrega mesmo,3,negativo
482300ccba995cd1909199a58bcd2450,excelente produto super facil comprar site entregar diasmuito bom,5,positivo
2260e4f2a4b45e73d57369fe013b6743,gostar muito,5,positivo
4f75c319a201e40a9cf94811132bd7b3,chegar rapidoma chegar amassar caer lugar trajeto viagemr,3,negativo
002d6d967b7d3bba097310297327864d,produto nao funcionar,2,negativo
99a5754b0622925aa15c6bf3f830c937,muito bom,4,positivo
ff3780db09611873139bb54ae240e865,adoreii ameiii produto ter antes,5,positivo
3395e28d6009c3c18dd879ae600d91bc,produto defeito apresentar risco nao confiavel ja eviei email efetuei ligacoes retorno,1,negativo
c9d3baace333505a2dfec3775543bff0,produto entregar prazo exatamente como dizer anuncio recomer,4,positivo
a75dd3ef8cf78ee535231e188f33c568,secador chegar data agora chapinha ainda nao recebi,3,negativo
deab3ad3f78fd4ef275d9788978b92c9,mês esperar nao recebi produto dividi vez paguar vez nao recebi produto vergonha ir procon Baratheon nao atender telefone vergonha,1,negativo
